archivo,url
data-partida-json/201720.json,https://www.bcn.cl/presupuesto/periodo/2017/partida/20.json
data-partida-json/201721.json,https://www.bcn.cl/presupuesto/periodo/2017/partida/21.json
data-partida-json/201722.json,https://www.bcn.cl/presupuesto/periodo/2017/partida/22.json
data-partida-json/201723.json,https://www.bcn.cl/presupuesto/periodo/2017/partida/23.json
data-partida-json/201724.json,https://www.bcn.cl/presupuesto/periodo/2017/partida/24.json
data-partida-json/201725.json,https://www.bcn.cl/presupuesto/periodo/2017/partida/25.json
data-partida-json/201726.json,https://www.bcn.cl/presupuesto/periodo/2017/partida/26.json
data-partida-json/201727.json,https://www.bcn.cl/presupuesto/periodo/2017/partida/27.json
data-partida-json/201728.json,https://www.bcn.cl/presupuesto/periodo/2017/partida/28.json
data-partida-json/201801.json,https://www.bcn.cl/presupuesto/periodo/2018/partida/01.json
data-partida-json/201802.json,https://www.bcn.cl/presupuesto/periodo/2018/partida/02.json
data-partida-json/201803.json,https://www.bcn.cl/presupuesto/periodo/2018/partida/03.json
data-partida-json/201804.json,https://www.bcn.cl/presupuesto/periodo/2018/partida/04.json
data-partida-json/201805.json,https://www.bcn.cl/presupuesto/periodo/2018/partida/05.json
data-partida-json/201806.json,https://www.bcn.cl/presupuesto/periodo/2018/partida/06.json
data-partida-json/201807.json,https://www.bcn.cl/presupuesto/periodo/2018/partida/07.json
data-partida-json/201808.json,https://www.bcn.cl/presupuesto/periodo/2018/partida/08.json
data-partida-json/201809.json,https://www.bcn.cl/presupuesto/periodo/2018/partida/09.json
data-partida-json/201810.json,https://www.bcn.cl/presupuesto/periodo/2018/partida/10.json
data-partida-json/201811.json,https://www.bcn.cl/presupuesto/periodo/2018/partida/11.json
data-partida-json/201812.json,https://www.bcn.cl/presupuesto/periodo/2018/partida/12.json
data-partida-json/201813.json,https://www.bcn.cl/presupuesto/periodo/2018/partida/13.json
data-partida-json/201814.json,https://www.bcn.cl/presupuesto/periodo/2018/partida/14.json
data-partida-json/201815.json,https://www.bcn.cl/presupuesto/periodo/2018/partida/15.json
data-partida-json/201816.json,https://www.bcn.cl/presupuesto/periodo/2018/partida/16.json
data-partida-json/201817.json,https://www.bcn.cl/presupuesto/periodo/2018/partida/17.json
data-partida-json/201818.json,https://www.bcn.cl/presupuesto/periodo/2018/partida/18.json
data-partida-json/201819.json,https://www.bcn.cl/presupuesto/periodo/2018/partida/19.json
data-partida-json/201820.json,https://www.bcn.cl/presupuesto/periodo/2018/partida/20.json
data-partida-json/201821.json,https://www.bcn.cl/presupuesto/periodo/2018/partida/21.json
data-partida-json/201822.json,https://www.bcn.cl/presupuesto/periodo/2018/partida/22.json
data-partida-json/201823.json,https://www.bcn.cl/presupuesto/periodo/2018/partida/23.json
data-partida-json/201824.json,https://www.bcn.cl/presupuesto/periodo/2018/partida/24.json
data-partida-json/201825.json,https://www.bcn.cl/presupuesto/periodo/2018/partida/25.json
data-partida-json/201826.json,https://www.bcn.cl/presupuesto/periodo/2018/partida/26.json
data-partida-json/201827.json,https://www.bcn.cl/presupuesto/periodo/2018/partida/27.json
data-partida-json/201828.json,https://www.bcn.cl/presupuesto/periodo/2018/partida/28.json
data-partida-json/201829.json,https://www.bcn.cl/presupuesto/periodo/2018/partida/29.json
data-partida-json/201901.json,https://www.bcn.cl/presupuesto/periodo/2019/partida/01.json
data-partida-json/201902.json,https://www.bcn.cl/presupuesto/periodo/2019/partida/02.json
data-partida-json/201903.json,https://www.bcn.cl/presupuesto/periodo/2019/partida/03.json
data-partida-json/201904.json,https://www.bcn.cl/presupuesto/periodo/2019/partida/04.json
data-partida-json/201905.json,https://www.bcn.cl/presupuesto/periodo/2019/partida/05.json
data-partida-json/201906.json,https://www.bcn.cl/presupuesto/periodo/2019/partida/06.json
data-partida-json/201907.json,https://www.bcn.cl/presupuesto/periodo/2019/partida/07.json
data-partida-json/201908.json,https://www.bcn.cl/presupuesto/periodo/2019/partida/08.json
data-partida-json/201909.json,https://www.bcn.cl/presupuesto/periodo/2019/partida/09.json
data-partida-json/201910.json,https://www.bcn.cl/presupuesto/periodo/2019/partida/10.json
data-partida-json/201911.json,https://www.bcn.cl/presupuesto/periodo/2019/partida/11.json
data-partida-json/201912.json,https://www.bcn.cl/presupuesto/periodo/2019/partida/12.json
data-partida-json/201913.json,https://www.bcn.cl/presupuesto/periodo/2019/partida/13.json
data-partida-json/201914.json,https://www.bcn.cl/presupuesto/periodo/2019/partida/14.json
data-partida-json/201915.json,https://www.bcn.cl/presupuesto/periodo/2019/partida/15.json
data-partida-json/201916.json,https://www.bcn.cl/presupuesto/periodo/2019/partida/16.json
data-partida-json/201917.json,https://www.bcn.cl/presupuesto/periodo/2019/partida/17.json
data-partida-json/201918.json,https://www.bcn.cl/presupuesto/periodo/2019/partida/18.json
data-partida-json/201919.json,https://www.bcn.cl/presupuesto/periodo/2019/partida/19.json
data-partida-json/201920.json,https://www.bcn.cl/presupuesto/periodo/2019/partida/20.json
data-partida-json/201921.json,https://www.bcn.cl/presupuesto/periodo/2019/partida/21.json
data-partida-json/201922.json,https://www.bcn.cl/presupuesto/periodo/2019/partida/22.json
data-partida-json/201923.json,https://www.bcn.cl/presupuesto/periodo/2019/partida/23.json
data-partida-json/201924.json,https://www.bcn.cl/presupuesto/periodo/2019/partida/24.json
data-partida-json/201925.json,https://www.bcn.cl/presupuesto/periodo/2019/partida/25.json
data-partida-json/201926.json,https://www.bcn.cl/presupuesto/periodo/2019/partida/26.json
data-partida-json/201927.json,https://www.bcn.cl/presupuesto/periodo/2019/partida/27.json
data-partida-json/201928.json,https://www.bcn.cl/presupuesto/periodo/2019/partida/28.json
data-partida-json/201929.json,https://www.bcn.cl/presupuesto/periodo/2019/partida/29.json
data-partida-json/201930.json,https://www.bcn.cl/presupuesto/periodo/2019/partida/30.json
data-partida-json/202001.json,https://www.bcn.cl/presupuesto/periodo/2020/partida/01.json
data-partida-json/202002.json,https://www.bcn.cl/presupuesto/periodo/2020/partida/02.json
data-partida-json/202003.json,https://www.bcn.cl/presupuesto/periodo/2020/partida/03.json
data-partida-json/202004.json,https://www.bcn.cl/presupuesto/periodo/2020/partida/04.json
data-partida-json/202005.json,https://www.bcn.cl/presupuesto/periodo/2020/partida/05.json
data-partida-json/202006.json,https://www.bcn.cl/presupuesto/periodo/2020/partida/06.json
data-partida-json/202007.json,https://www.bcn.cl/presupuesto/periodo/2020/partida/07.json
data-partida-json/202008.json,https://www.bcn.cl/presupuesto/periodo/2020/partida/08.json
data-partida-json/202009.json,https://www.bcn.cl/presupuesto/periodo/2020/partida/09.json
data-partida-json/202010.json,https://www.bcn.cl/presupuesto/periodo/2020/partida/10.json
data-partida-json/202011.json,https://www.bcn.cl/presupuesto/periodo/2020/partida/11.json
data-partida-json/202012.json,https://www.bcn.cl/presupuesto/periodo/2020/partida/12.json
data-partida-json/202013.json,https://www.bcn.cl/presupuesto/periodo/2020/partida/13.json
data-partida-json/202014.json,https://www.bcn.cl/presupuesto/periodo/2020/partida/14.json
data-partida-json/202015.json,https://www.bcn.cl/presupuesto/periodo/2020/partida/15.json
data-partida-json/202016.json,https://www.bcn.cl/presupuesto/periodo/2020/partida/16.json
data-partida-json/202017.json,https://www.bcn.cl/presupuesto/periodo/2020/partida/17.json
data-partida-json/202018.json,https://www.bcn.cl/presupuesto/periodo/2020/partida/18.json
data-partida-json/202019.json,https://www.bcn.cl/presupuesto/periodo/2020/partida/19.json
data-partida-json/202020.json,https://www.bcn.cl/presupuesto/periodo/2020/partida/20.json
data-partida-json/202021.json,https://www.bcn.cl/presupuesto/periodo/2020/partida/21.json
data-partida-json/202022.json,https://www.bcn.cl/presupuesto/periodo/2020/partida/22.json
data-partida-json/202023.json,https://www.bcn.cl/presupuesto/periodo/2020/partida/23.json
data-partida-json/202024.json,https://www.bcn.cl/presupuesto/periodo/2020/partida/24.json
data-partida-json/202025.json,https://www.bcn.cl/presupuesto/periodo/2020/partida/25.json
data-partida-json/202026.json,https://www.bcn.cl/presupuesto/periodo/2020/partida/26.json
data-partida-json/202027.json,https://www.bcn.cl/presupuesto/periodo/2020/partida/27.json
data-partida-json/202028.json,https://www.bcn.cl/presupuesto/periodo/2020/partida/28.json
data-partida-json/202029.json,https://www.bcn.cl/presupuesto/periodo/2020/partida/29.json
data-partida-json/202030.json,https://www.bcn.cl/presupuesto/periodo/2020/partida/30.json
