archivo,url
data-capitulo-json/20121626.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/26.json
data-capitulo-json/20121627.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/27.json
data-capitulo-json/20121628.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/28.json
data-capitulo-json/20121629.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/29.json
data-capitulo-json/20121630.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/30.json
data-capitulo-json/20121631.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/31.json
data-capitulo-json/20121632.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/32.json
data-capitulo-json/20121633.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/33.json
data-capitulo-json/20121634.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/34.json
data-capitulo-json/20121635.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/35.json
data-capitulo-json/20121636.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/36.json
data-capitulo-json/20121637.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/37.json
data-capitulo-json/20121638.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/38.json
data-capitulo-json/20121639.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/39.json
data-capitulo-json/20121640.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/40.json
data-capitulo-json/20121641.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/41.json
data-capitulo-json/20121642.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/42.json
data-capitulo-json/20121643.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/43.json
data-capitulo-json/20121644.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/44.json
